match_id,bowler,runs_conceded,legal_balls,wickets_taken,dot_balls,overs_bowled,economy_rate,dot_ball_pct
1136607,HH Pandya,52,24,2,7,4.0,13.0,29.17
1136607,JC Archer,17,24,2,13,4.0,4.25,54.17
1136607,JD Unadkat,37,24,1,8,4.0,9.25,33.33
1136607,JJ Bumrah,34,18,1,6,3.0,11.33,33.33
1136607,K Gowtham,23,12,0,5,2.0,11.5,41.67
1136607,KH Pandya,24,24,0,8,4.0,6.0,33.33
1136607,M Markande,32,18,0,2,3.0,10.67,11.11
1136607,MJ McClenaghan,29,24,0,11,4.0,7.25,45.83
1136607,S Gopal,21,12,0,2,2.0,10.5,16.67
1136608,AJ Tye,34,24,0,8,4.0,8.5,33.33
1136608,AS Rajpoot,21,7,0,2,1.17,17.95,28.57
1136608,C de Grandhomme,8,12,1,6,2.0,4.0,50.0
1136608,MM Ali,13,13,4,5,2.17,5.99,38.46
1136608,MM Sharma,15,6,0,0,1.0,15.0,0.0
1136608,MP Stoinis,13,6,0,0,1.0,13.0,0.0
1136608,Mohammed Siraj,17,18,1,10,3.0,5.67,55.56
1136608,R Ashwin,9,6,0,0,1.0,9.0,0.0
1136608,TG Southee,20,12,0,6,2.0,10.0,50.0
1136608,UT Yadav,23,24,3,15,4.0,5.75,62.5
1136608,YS Chahal,7,12,1,5,2.0,3.5,41.67
1136609,AD Russell,13,18,2,8,3.0,4.33,44.44
1136609,Anureet Singh,10,6,0,0,1.0,10.0,0.0
1136609,BA Stokes,16,24,3,13,4.0,4.0,54.17
1136609,IS Sodhi,21,24,1,11,4.0,5.25,45.83
1136609,JC Archer,43,24,0,10,4.0,10.75,41.67
1136609,JD Unadkat,23,18,0,7,3.0,7.67,38.89
1136609,K Gowtham,32,12,0,1,2.0,16.0,8.33
1136609,Kuldeep Yadav,20,24,4,8,4.0,5.0,33.33
1136609,M Prasidh Krishna,36,24,2,9,4.0,9.0,37.5
1136609,SP Narine,29,24,1,12,4.0,7.25,50.0
1136609,Shivam Mavi,44,24,1,10,4.0,11.0,41.67
1136610,AJ Tye,16,24,4,15,4.0,4.0,62.5
1136610,AR Patel,24,18,0,2,3.0,8.0,11.11
1136610,AS Rajpoot,47,24,1,9,4.0,11.75,37.5
1136610,BCJ Cutting,15,6,0,0,1.0,15.0,0.0
